id,userid,text,timestamp
7828,869,Its main implementation is the Glasgow Haskell Compiler ,2010-09-11 12:02:37
7829,869,Erlang is known for its designs that are well suited for systems ,2011-12-11 23:29:20
7830,870,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-09-14 20:57:51
7831,870,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-07-21 07:22:29
7832,870,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-07-21 12:33:42
7833,870,Tuples are containers for a fixed number of Erlang data types ,2010-03-03 20:37:38
7834,870,Do you come here often ,2010-05-08 13:17:34
7835,870,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-06-15 12:54:36
7836,870,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-10-15 13:36:28
7837,870,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-11-10 09:11:58
7838,870,He looked inquisitively at his keyboard and wrote another sentence ,2012-05-25 19:50:17
7839,871,She spent her earliest years reading classic literature  and writing poetry ,2011-11-30 14:56:11
7840,871,He looked inquisitively at his keyboard and wrote another sentence ,2012-04-27 13:13:09
7841,871,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-02-03 02:48:18
7842,871,Haskell features a type system with type inference and lazy evaluation ,2011-05-12 02:26:41
7843,871,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-09-04 04:16:03
7844,871,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-12-05 12:02:29
7845,871,Its main implementation is the Glasgow Haskell Compiler ,2012-11-19 05:54:08
7846,871,Do you come here often ,2011-07-01 08:51:23
7847,871,Erlang is known for its designs that are well suited for systems ,2011-08-01 16:28:28
7848,872,Ports are used to communicate with the external world ,2010-10-06 10:55:50
7849,872,I don t even care ,2012-02-01 09:06:54
7850,872,Tuples are containers for a fixed number of Erlang data types ,2011-03-17 05:36:32
7851,872,Its main implementation is the Glasgow Haskell Compiler ,2011-09-23 15:13:53
7852,872,Do you have any idea why this is not working ,2012-07-19 21:09:48
7853,872,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-08-28 06:10:38
7854,872,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-01-07 06:40:09
7855,872,Ports are used to communicate with the external world ,2011-02-27 21:26:40
7856,872,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-09-16 23:48:27
7857,873,Do you have any idea why this is not working ,2012-01-02 14:26:42
7858,873,Do you have any idea why this is not working ,2011-02-12 21:19:14
7859,873,She spent her earliest years reading classic literature  and writing poetry ,2012-09-01 17:08:27
7860,873,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-01-17 01:55:08
7861,873,Do you come here often ,2012-05-10 16:18:37
7862,873,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-01-03 22:20:17
7863,873,Erlang is known for its designs that are well suited for systems ,2010-05-13 07:39:11
7864,873,Erlang is a general purpose  concurrent  functional programming language ,2010-12-17 23:20:28
7865,873,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-04-12 14:25:14
7866,874,Do you come here often ,2011-05-23 02:50:25
7867,874,Make me a sandwich ,2011-10-31 02:33:24
7868,874,Make me a sandwich ,2012-05-08 07:32:39
7869,874,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-03-20 13:42:19
7870,874,Ports are used to communicate with the external world ,2010-09-10 16:55:54
7871,874,The arguments can be primitive data types or compound data types ,2011-07-01 20:50:45
7872,874,I don t even care ,2010-01-06 21:23:20
7873,874,Any element of a tuple can be accessed in constant time ,2010-01-07 23:26:47
7874,874,I don t even care ,2011-05-26 21:47:16
7875,875,Where are my pants ,2012-07-24 19:53:42
7876,875,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-11-01 11:24:58
7877,875,Erlang is a general purpose  concurrent  functional programming language ,2010-01-18 16:05:12
7878,875,Haskell features a type system with type inference and lazy evaluation ,2012-03-10 11:14:09
7879,875,Do you have any idea why this is not working ,2010-05-17 00:50:44
7880,875,Erlang is known for its designs that are well suited for systems ,2011-10-17 07:50:41
7881,875,Tuples are containers for a fixed number of Erlang data types ,2011-07-25 22:30:49
7882,875,I don t even care ,2011-03-02 19:06:23
7883,875,I don t even care ,2011-06-27 11:40:20
7884,876,He looked inquisitively at his keyboard and wrote another sentence ,2011-11-15 05:54:15
7885,876,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-05-09 15:04:49
7886,876,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-09-10 17:55:02
7887,876,Ports are used to communicate with the external world ,2011-09-28 04:33:38
7888,876,Its main implementation is the Glasgow Haskell Compiler ,2011-05-11 06:07:07
7889,876,Atoms are used within a program to denote distinguished values ,2010-02-28 13:23:39
7890,876,Where are my pants ,2011-03-21 08:12:23
7891,876,She spent her earliest years reading classic literature  and writing poetry ,2011-05-19 12:15:33
7892,876,Atoms are used within a program to denote distinguished values ,2012-02-05 00:26:27
7893,877,Atoms are used within a program to denote distinguished values ,2010-03-05 13:28:12
7894,877,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-12-16 15:40:11
7895,877,He looked inquisitively at his keyboard and wrote another sentence ,2010-03-10 01:09:19
7896,877,Erlang is known for its designs that are well suited for systems ,2011-12-22 00:47:38
7897,877,Erlang is a general purpose  concurrent  functional programming language ,2011-12-17 23:59:55
7898,877,Ports are created with the built in function open port ,2011-02-15 00:13:13
7899,877,He looked inquisitively at his keyboard and wrote another sentence ,2012-08-17 19:19:20
7900,877,Its main implementation is the Glasgow Haskell Compiler ,2010-12-13 19:15:26
7901,877,Erlang is known for its designs that are well suited for systems ,2012-04-21 19:26:18
7902,878,Atoms are used within a program to denote distinguished values ,2010-10-06 22:46:39
7903,878,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-11-27 09:22:52
7904,878,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-04-17 04:30:54
7905,878,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-04-19 14:05:26
7906,878,Ports are used to communicate with the external world ,2011-03-19 16:44:03
7907,878,Atoms are used within a program to denote distinguished values ,2011-05-16 02:42:34
7908,878,Any element of a tuple can be accessed in constant time ,2010-07-30 09:47:21
7909,878,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-05-22 19:55:05
7910,878,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-03-24 20:38:36
7911,879,She spent her earliest years reading classic literature  and writing poetry ,2011-10-08 08:34:44
7912,879,Where are my pants ,2012-11-27 09:58:34
7913,879,Erlang is known for its designs that are well suited for systems ,2011-11-27 22:53:31
7914,879,Type classes first appeared in the Haskell programming language ,2011-04-19 06:32:24
7915,879,The arguments can be primitive data types or compound data types ,2011-06-17 03:53:07
7916,879,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-08-09 09:02:00
7917,879,I don t even care ,2011-01-08 16:08:26
7918,879,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-01-03 00:36:50
7919,879,Any element of a tuple can be accessed in constant time ,2010-12-31 05:39:21
7920,880,Do you come here often ,2012-01-29 15:45:10
7921,880,Do you have any idea why this is not working ,2012-02-13 11:33:37
7922,880,Any element of a tuple can be accessed in constant time ,2012-07-01 23:15:00
7923,880,Where are my pants ,2012-05-27 14:26:04
7924,880,Its main implementation is the Glasgow Haskell Compiler ,2010-08-16 17:16:19
7925,880,It is also a garbage collected runtime system ,2011-02-01 13:13:41
7926,880,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-12-29 11:05:36
7927,880,Do you have any idea why this is not working ,2010-02-23 19:45:16
7928,880,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-01-10 08:42:15
7929,881,He looked inquisitively at his keyboard and wrote another sentence ,2012-05-02 10:45:47
7930,881,Any element of a tuple can be accessed in constant time ,2011-08-26 18:23:04
7931,881,She spent her earliest years reading classic literature  and writing poetry ,2010-04-06 10:32:59
7932,881,Its main implementation is the Glasgow Haskell Compiler ,2011-05-09 11:15:17
7933,881,Do you have any idea why this is not working ,2012-05-10 20:44:15
7934,881,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-12-25 21:32:54
7935,881,Do you have any idea why this is not working ,2012-02-20 21:53:49
7936,881,Make me a sandwich ,2011-09-04 01:25:30
7937,881,Erlang is a general purpose  concurrent  functional programming language ,2011-10-06 18:01:32
7938,882,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-07-09 21:34:46
7939,882,Ports are used to communicate with the external world ,2011-08-09 04:23:27
7940,882,Where are my pants ,2012-05-16 17:31:57
7941,882,Do you have any idea why this is not working ,2010-09-20 11:02:37
7942,882,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-02-02 14:01:07
7943,882,The arguments can be primitive data types or compound data types ,2010-01-25 18:12:00
7944,882,Do you have any idea why this is not working ,2012-09-20 00:04:54
7945,882,Ports are created with the built in function open port ,2012-04-19 21:02:27
7946,882,Its main implementation is the Glasgow Haskell Compiler ,2010-01-10 01:34:52
7947,883,Do you have any idea why this is not working ,2010-03-07 21:19:39
7948,883,Do you have any idea why this is not working ,2011-08-10 16:48:47
7949,883,Make me a sandwich ,2012-07-08 14:21:35
7950,883,Tuples are containers for a fixed number of Erlang data types ,2012-05-29 18:01:03
7951,883,It is also a garbage collected runtime system ,2010-08-15 21:40:28
7952,883,Do you come here often ,2010-10-19 13:20:31
7953,883,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-08-18 14:06:48
7954,883,Type classes first appeared in the Haskell programming language ,2011-01-31 08:39:26
7955,883,I don t even care ,2012-03-12 12:23:04
7956,884,Atoms are used within a program to denote distinguished values ,2012-01-11 19:25:09
7957,884,He looked inquisitively at his keyboard and wrote another sentence ,2012-09-01 11:21:05
7958,884,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-04-16 17:52:07
7959,884,Make me a sandwich ,2011-03-17 13:22:53
7960,884,Atoms are used within a program to denote distinguished values ,2010-09-15 11:44:36
7961,884,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-06-27 15:16:08
7962,884,Tuples are containers for a fixed number of Erlang data types ,2010-08-31 23:09:42
7963,884,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-11-23 20:53:57
7964,884,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-02-02 06:37:38
7965,885,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-02-29 23:27:39
7966,885,Atoms are used within a program to denote distinguished values ,2010-03-08 13:29:59
7967,885,Do you come here often ,2012-10-27 16:10:56
7968,885,It is also a garbage collected runtime system ,2011-05-23 07:55:53
7969,885,She spent her earliest years reading classic literature  and writing poetry ,2012-10-06 15:05:52
7970,885,I don t even care ,2012-02-16 19:26:23
7971,885,Ports are used to communicate with the external world ,2012-09-16 20:40:53
7972,885,Erlang is a general purpose  concurrent  functional programming language ,2012-10-08 19:37:35
7973,885,Where are my pants ,2011-05-01 20:59:08
7974,886,Erlang is a general purpose  concurrent  functional programming language ,2011-01-12 01:44:15
7975,886,He looked inquisitively at his keyboard and wrote another sentence ,2012-04-17 05:58:15
7976,886,Do you come here often ,2010-01-03 15:52:27
7977,886,Erlang is known for its designs that are well suited for systems ,2012-04-29 06:53:42
7978,886,Any element of a tuple can be accessed in constant time ,2011-12-29 20:12:28
7979,886,Ports are created with the built in function open port ,2010-04-21 10:03:03
7980,886,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-28 04:52:40
7981,886,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-05-31 04:49:07
7982,886,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-09-13 10:51:03
7983,887,Do you come here often ,2011-10-18 09:29:46
7984,887,Erlang is known for its designs that are well suited for systems ,2011-11-09 02:53:18
7985,887,Type classes first appeared in the Haskell programming language ,2010-06-28 12:15:18
7986,887,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-01-21 15:37:04
7987,887,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-10-16 22:04:41
7988,887,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-08-03 15:42:26
7989,887,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-12-18 14:00:36
7990,887,Make me a sandwich ,2012-09-04 01:17:21
7991,887,Erlang is known for its designs that are well suited for systems ,2012-07-22 06:49:29
7992,888,Haskell features a type system with type inference and lazy evaluation ,2011-04-01 17:00:57
7993,888,Ports are used to communicate with the external world ,2012-03-29 19:12:51
7994,888,Its main implementation is the Glasgow Haskell Compiler ,2011-07-14 03:37:24
7995,888,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-07-19 06:35:52
7996,888,Type classes first appeared in the Haskell programming language ,2010-01-21 13:08:56
7997,888,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-11-14 11:37:06
7998,888,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-11-11 14:15:26
7999,888,Ports are used to communicate with the external world ,2012-09-26 18:54:09
8000,888,Ports are used to communicate with the external world ,2011-11-10 10:48:44
8001,889,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-08-23 01:03:52
8002,889,Erlang is a general purpose  concurrent  functional programming language ,2012-06-25 01:51:43
8003,889,It is also a garbage collected runtime system ,2010-02-04 03:21:54
8004,889,Make me a sandwich ,2010-05-24 01:56:00
8005,889,Haskell features a type system with type inference and lazy evaluation ,2011-04-18 10:35:28
8006,889,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-01-22 04:41:04
8007,889,He looked inquisitively at his keyboard and wrote another sentence ,2012-04-23 11:07:17
8008,889,Haskell features a type system with type inference and lazy evaluation ,2012-03-15 05:37:34
8009,889,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-05-04 21:25:34
8010,890,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-10-20 13:02:42
8011,890,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-10-01 14:53:26
8012,890,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-03-06 07:57:23
8013,890,It is also a garbage collected runtime system ,2012-02-01 14:55:28
8014,890,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-01-12 07:50:24
8015,890,Do you come here often ,2012-02-12 07:21:57
8016,890,Do you have any idea why this is not working ,2012-12-21 14:34:26
8017,890,Do you come here often ,2010-06-09 22:30:09
8018,890,I don t even care ,2012-04-22 14:32:27
8019,891,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-07-07 01:35:19
8020,891,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-04-11 15:40:09
8021,891,Do you have any idea why this is not working ,2010-02-23 13:24:46
8022,891,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-06-15 18:22:01
8023,891,Tuples are containers for a fixed number of Erlang data types ,2012-06-20 19:35:38
8024,891,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-05-22 01:10:45
8025,891,Do you come here often ,2011-06-05 09:16:24
8026,891,Any element of a tuple can be accessed in constant time ,2010-10-17 04:41:52
8027,891,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-09-03 20:47:59
8028,892,Its main implementation is the Glasgow Haskell Compiler ,2010-07-18 06:05:48
8029,892,Atoms are used within a program to denote distinguished values ,2010-09-08 03:56:00
8030,892,Any element of a tuple can be accessed in constant time ,2012-05-26 20:03:49
8031,892,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-11-24 00:22:42
8032,892,Type classes first appeared in the Haskell programming language ,2010-05-03 14:07:18
8033,892,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-10-25 14:24:38
8034,892,Any element of a tuple can be accessed in constant time ,2011-02-01 06:55:25
8035,892,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-04-16 15:31:42
8036,892,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-08-19 05:30:58
8037,893,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-08-02 01:45:43
8038,893,She spent her earliest years reading classic literature  and writing poetry ,2010-08-02 03:07:09
8039,893,Type classes first appeared in the Haskell programming language ,2010-02-13 05:59:03
8040,893,Any element of a tuple can be accessed in constant time ,2011-06-15 01:03:15
8041,893,Ports are created with the built in function open port ,2010-08-30 02:20:57
8042,893,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-03-09 10:40:54
8043,893,Haskell features a type system with type inference and lazy evaluation ,2011-02-07 22:07:45
8044,893,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-09-29 15:59:45
8045,893,Haskell features a type system with type inference and lazy evaluation ,2011-09-20 19:09:20
8046,894,It is also a garbage collected runtime system ,2012-02-12 13:26:50
8047,894,I don t even care ,2012-07-22 14:44:00
8048,894,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-05-26 10:43:55
8049,894,Type classes first appeared in the Haskell programming language ,2011-11-18 06:43:34
8050,894,Ports are used to communicate with the external world ,2012-05-10 16:23:45
8051,894,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-05-13 11:50:24
8052,894,Haskell features a type system with type inference and lazy evaluation ,2010-03-18 06:19:46
8053,894,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-02-20 21:21:50
8054,894,Atoms are used within a program to denote distinguished values ,2010-01-18 18:13:34
8055,895,Erlang is known for its designs that are well suited for systems ,2012-08-09 00:44:55
8056,895,He looked inquisitively at his keyboard and wrote another sentence ,2012-10-09 01:09:20
8057,895,It is also a garbage collected runtime system ,2010-09-09 06:49:44
8058,895,Atoms are used within a program to denote distinguished values ,2010-09-22 19:53:46
8059,895,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-10-24 23:38:20
8060,895,He looked inquisitively at his keyboard and wrote another sentence ,2010-11-09 00:14:17
8061,895,Ports are created with the built in function open port ,2010-09-08 04:13:37
8062,895,Any element of a tuple can be accessed in constant time ,2011-12-20 15:58:09
8063,895,The arguments can be primitive data types or compound data types ,2010-06-05 06:33:10
8064,896,He looked inquisitively at his keyboard and wrote another sentence ,2011-12-01 13:01:26
8065,896,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-12-07 10:11:42
8066,896,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-09-06 01:47:35
8067,896,Make me a sandwich ,2012-01-22 13:42:19
8068,896,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-07-26 00:47:11
8069,896,Tuples are containers for a fixed number of Erlang data types ,2011-07-22 08:16:48
8070,896,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-03-08 12:39:09
8071,896,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-05-25 15:10:33
8072,896,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-09-28 08:45:59
8073,897,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-01-02 16:16:49
8074,897,Make me a sandwich ,2012-10-06 20:48:30
8075,897,Atoms are used within a program to denote distinguished values ,2010-04-30 20:26:11
8076,897,Its main implementation is the Glasgow Haskell Compiler ,2011-03-09 03:28:10
8077,897,Do you come here often ,2012-01-17 09:05:58
8078,897,Type classes first appeared in the Haskell programming language ,2010-10-19 16:41:28
8079,897,Make me a sandwich ,2011-02-18 08:24:28
8080,897,Haskell features a type system with type inference and lazy evaluation ,2011-06-01 14:08:55
8081,897,Any element of a tuple can be accessed in constant time ,2012-08-23 10:29:42
8082,898,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-12-17 18:07:24
8083,898,Erlang is a general purpose  concurrent  functional programming language ,2010-02-27 05:44:38
8084,898,Make me a sandwich ,2011-10-25 16:22:07
8085,898,Ports are created with the built in function open port ,2011-02-09 06:13:11
8086,898,He looked inquisitively at his keyboard and wrote another sentence ,2011-11-11 16:56:50
8087,898,Make me a sandwich ,2011-03-05 22:20:26
8088,898,Its main implementation is the Glasgow Haskell Compiler ,2011-01-16 00:37:18
8089,898,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-08-09 17:02:20
8090,898,The arguments can be primitive data types or compound data types ,2012-02-27 01:53:33
8091,899,He looked inquisitively at his keyboard and wrote another sentence ,2012-05-08 16:13:12
8092,899,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-09-15 13:51:16
8093,899,It is also a garbage collected runtime system ,2011-07-22 01:43:49
8094,899,Ports are created with the built in function open port ,2011-10-18 15:00:19
8095,899,She spent her earliest years reading classic literature  and writing poetry ,2012-03-23 14:11:08
8096,899,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-14 16:06:50
8097,899,Atoms are used within a program to denote distinguished values ,2012-12-22 08:04:28
8098,899,Do you come here often ,2011-12-14 19:15:51
8099,899,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-11-20 23:47:24
8100,900,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-03-26 19:50:19
8101,900,The arguments can be primitive data types or compound data types ,2012-04-04 23:20:52
8102,900,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-03-17 04:08:36
8103,900,Where are my pants ,2011-10-17 05:59:55
8104,900,Where are my pants ,2010-12-18 00:12:57
8105,900,It is also a garbage collected runtime system ,2011-06-03 06:49:46
8106,900,Atoms are used within a program to denote distinguished values ,2010-07-15 06:07:24
8107,900,The arguments can be primitive data types or compound data types ,2012-11-25 15:14:32
8108,900,Make me a sandwich ,2010-02-06 10:52:15
8109,901,I don t even care ,2012-11-22 04:02:30
8110,901,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-05-27 18:35:39
8111,901,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-01-09 12:07:33
8112,901,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-03-08 18:34:11
8113,901,It is also a garbage collected runtime system ,2011-09-23 01:20:47
8114,901,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-10-20 15:44:31
8115,901,Ports are created with the built in function open port ,2011-10-21 14:29:10
8116,901,Erlang is known for its designs that are well suited for systems ,2011-04-08 09:00:57
8117,901,Erlang is a general purpose  concurrent  functional programming language ,2011-07-28 08:20:09
8118,902,Its main implementation is the Glasgow Haskell Compiler ,2011-09-18 04:24:36
8119,902,Any element of a tuple can be accessed in constant time ,2012-09-24 23:08:57
8120,902,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-09-09 22:08:13
8121,902,Erlang is a general purpose  concurrent  functional programming language ,2010-11-06 20:56:37
8122,902,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-06-20 17:44:02
8123,902,Atoms are used within a program to denote distinguished values ,2012-10-21 03:58:17
8124,902,He looked inquisitively at his keyboard and wrote another sentence ,2011-02-17 14:03:22
8125,902,Erlang is known for its designs that are well suited for systems ,2011-01-14 19:15:30
8126,902,He looked inquisitively at his keyboard and wrote another sentence ,2012-03-17 20:43:48
8127,903,Ports are created with the built in function open port ,2010-06-06 09:41:56
8128,903,The arguments can be primitive data types or compound data types ,2012-04-20 06:08:51
8129,903,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-03-28 21:58:14
8130,903,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-05-04 22:05:44
8131,903,He looked inquisitively at his keyboard and wrote another sentence ,2012-09-10 03:03:50
8132,903,She spent her earliest years reading classic literature  and writing poetry ,2012-10-30 04:00:32
8133,903,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-05-24 19:36:33
8134,903,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-09-24 21:52:19
8135,903,Do you have any idea why this is not working ,2011-09-15 11:19:53
8136,904,Ports are created with the built in function open port ,2011-12-12 22:03:20
8137,904,Erlang is known for its designs that are well suited for systems ,2010-09-19 01:56:05
8138,904,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-05-11 10:57:41
8139,904,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-12-12 08:16:26
8140,904,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-08-17 14:23:45
8141,904,Erlang is known for its designs that are well suited for systems ,2011-12-25 02:17:27
8142,904,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-05-24 08:12:22
8143,904,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-01-10 04:05:21
8144,904,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-12-15 06:05:54
8145,905,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-11-17 01:49:51
8146,905,Type classes first appeared in the Haskell programming language ,2012-02-01 04:14:21
8147,905,Make me a sandwich ,2012-01-16 00:06:49
8148,905,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-07-11 18:06:14
8149,905,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-06-20 17:54:32
8150,905,He looked inquisitively at his keyboard and wrote another sentence ,2012-07-17 04:12:40
8151,905,Atoms are used within a program to denote distinguished values ,2012-05-30 07:57:01
8152,905,Erlang is known for its designs that are well suited for systems ,2012-05-16 10:32:04
8153,905,He looked inquisitively at his keyboard and wrote another sentence ,2011-02-28 11:23:58
8154,906,I don t even care ,2010-08-02 07:02:05
8155,906,Make me a sandwich ,2011-09-16 17:19:29
8156,906,Atoms are used within a program to denote distinguished values ,2011-07-10 18:12:40
8157,906,Tuples are containers for a fixed number of Erlang data types ,2011-01-24 03:10:05
8158,906,He looked inquisitively at his keyboard and wrote another sentence ,2010-05-28 13:14:11
8159,906,Ports are used to communicate with the external world ,2010-12-24 21:36:08
8160,906,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-09-13 04:04:07
8161,906,I don t even care ,2010-03-31 00:33:42
8162,906,Its main implementation is the Glasgow Haskell Compiler ,2012-06-12 19:41:58
8163,907,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-08-12 10:04:30
8164,907,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-10-29 12:09:56
8165,907,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-01-31 12:15:03
8166,907,Erlang is known for its designs that are well suited for systems ,2010-03-23 02:08:52
