userid,postid,timestamp
829,8723,2010-02-05 22:43:54
297,2855,2011-04-03 13:18:31
142,6181,2010-07-27 12:03:22
521,8431,2010-04-08 22:19:57
783,1553,2013-07-26 03:27:34
602,4940,2015-01-08 17:06:48
708,1626,2011-10-21 01:10:59
599,6571,2017-06-02 13:20:51
194,2805,2014-09-18 20:22:45
375,5845,2010-12-13 01:18:15
800,543,2014-09-17 10:09:53
771,444,2014-09-07 11:52:00
919,3493,2015-06-19 19:50:00
575,5238,2012-01-18 07:42:09
678,4857,2015-09-06 20:13:18
812,4221,2014-01-11 06:46:17
188,6665,2017-09-02 19:08:16
908,8497,2011-08-15 00:16:00
24,6821,2012-08-06 06:31:04
167,997,2014-04-02 19:21:36
543,8956,2016-08-17 02:25:08
463,6372,2011-11-06 15:17:37
115,8077,2011-04-26 18:25:31
60,2986,2014-09-06 15:08:10
556,998,2015-02-05 12:03:15
891,8024,2014-01-15 15:46:16
619,4183,2015-12-24 20:25:49
604,1631,2014-10-19 03:21:20
587,6149,2015-03-22 21:07:48
634,8996,2017-05-26 18:26:54
144,2123,2010-12-02 00:42:43
171,7767,2015-02-15 08:12:12
790,4633,2015-02-24 08:40:27
357,8496,2010-04-23 18:48:32
883,8544,2010-01-21 17:44:44
318,1145,2017-03-18 18:58:25
793,6647,2013-05-19 08:40:05
152,1175,2010-10-05 20:13:13
463,6115,2012-09-03 18:23:58
704,1802,2016-09-09 22:57:33
212,189,2014-01-10 16:51:53
697,6557,2010-09-27 15:36:29
12,6264,2014-06-21 20:00:54
495,7120,2016-11-07 18:51:29
235,2552,2012-11-21 03:46:49
86,5321,2013-09-11 15:34:40
234,5630,2017-07-12 02:17:35
827,5288,2013-05-16 22:22:38
500,312,2014-07-24 21:15:05
7,6601,2017-10-06 13:11:11
142,3328,2013-05-27 05:10:35
121,6263,2017-07-08 01:12:47
587,5698,2010-09-19 13:05:05
125,5127,2012-05-01 17:12:54
861,6919,2010-04-07 14:54:06
378,2756,2016-03-28 06:09:55
319,1971,2016-05-10 21:29:22
710,4283,2015-05-18 05:35:35
820,7437,2013-12-12 02:54:10
107,4217,2015-03-13 03:23:28
763,2405,2017-03-27 01:05:51
304,4397,2015-07-05 02:25:27
917,5493,2014-01-11 09:03:03
888,496,2017-03-14 18:51:16
966,5142,2010-06-24 22:21:32
238,4865,2011-08-11 23:12:56
434,5330,2012-11-02 13:34:02
356,3166,2013-10-11 19:17:58
32,8358,2013-02-05 19:18:31
233,4482,2010-01-02 11:53:19
907,38,2010-03-09 06:08:24
495,5448,2011-02-15 00:23:31
463,1836,2013-12-26 17:55:21
98,7628,2010-06-02 01:19:11
612,1940,2011-06-10 17:12:41
192,3824,2012-11-04 05:20:03
100,5162,2016-03-25 05:32:52
448,8994,2010-02-04 18:37:24
617,7495,2014-04-12 17:09:52
650,313,2017-11-16 11:38:12
133,6679,2017-11-28 08:35:44
509,8614,2014-09-08 17:48:40
756,21,2014-08-20 01:23:30
674,7694,2010-04-25 15:29:20
570,5297,2014-09-14 15:21:08
17,2736,2010-05-11 09:58:03
560,2772,2011-05-09 21:07:17
136,362,2016-08-21 22:12:57
315,4920,2015-10-17 22:19:56
933,2958,2010-12-12 12:51:18
833,1302,2015-11-24 03:22:47
44,8141,2010-12-18 10:35:00
514,6840,2016-06-04 00:56:47
428,3773,2013-10-29 12:37:13
909,4499,2014-12-15 10:28:59
314,6224,2012-11-25 23:55:14
603,5741,2015-12-18 20:53:27
883,6231,2017-06-23 01:34:49
708,7965,2014-08-02 09:54:33
205,6954,2010-05-22 08:40:25
514,7725,2012-02-23 21:38:51
468,7808,2017-04-18 03:49:20
629,1298,2016-03-16 12:05:18
692,3328,2016-12-29 03:02:25
621,2485,2014-04-08 03:54:07
579,1300,2011-03-14 14:44:36
335,7425,2012-04-02 16:37:59
284,6583,2011-06-08 17:54:50
763,5225,2010-01-18 22:03:53
530,2901,2013-11-18 15:45:38
780,520,2014-02-18 15:27:19
476,6469,2011-05-22 14:23:46
590,172,2011-06-02 01:02:24
341,7665,2014-06-06 22:14:42
825,8227,2017-01-16 14:56:38
116,1388,2010-04-17 00:16:45
71,4151,2012-04-27 19:20:31
186,8576,2013-03-01 23:33:20
935,6110,2010-09-29 16:58:26
733,5317,2017-03-16 01:41:22
648,5174,2010-01-19 14:08:16
574,7002,2015-07-23 17:36:14
862,5334,2013-09-04 00:00:06
181,5461,2017-06-14 13:27:32
127,5018,2017-04-13 00:32:08
560,8598,2016-07-02 13:44:51
981,4215,2013-06-04 02:35:50
130,2894,2013-01-26 08:22:03
465,5863,2013-04-12 08:52:03
965,2929,2011-04-11 10:13:32
671,2859,2014-09-07 17:29:57
204,2627,2013-02-18 22:39:17
733,365,2017-12-29 16:12:25
598,3499,2015-04-18 08:19:21
875,6136,2012-04-23 07:21:37
858,8432,2015-01-14 01:01:56
247,2885,2016-06-01 10:31:39
922,2860,2010-05-16 16:47:30
868,7042,2017-12-08 02:20:54
39,8235,2015-05-14 08:01:06
675,2064,2017-01-21 21:03:27
470,63,2015-02-06 04:59:47
450,733,2014-04-07 07:06:54
308,5069,2017-07-22 08:19:55
358,957,2013-08-16 23:40:07
34,8010,2017-08-17 15:31:34
915,7879,2011-02-16 01:47:57
549,8914,2013-03-03 00:27:06
723,2188,2017-02-11 23:01:27
206,2099,2012-10-07 08:48:52
859,7378,2013-08-24 23:16:23
440,6440,2011-12-06 00:01:13
801,4800,2016-10-06 02:04:58
151,8178,2014-05-15 12:12:01
934,5823,2010-09-30 03:23:52
187,1089,2011-04-01 15:50:49
966,2414,2014-06-23 15:10:01
84,1965,2017-06-04 11:31:12
785,3715,2017-03-30 08:05:11
533,3866,2016-09-18 19:25:49
123,1377,2015-12-20 06:21:12
838,2880,2017-05-22 05:11:45
928,3417,2010-06-18 16:17:12
431,4681,2013-01-16 20:48:18
30,4255,2016-11-04 13:56:40
874,8875,2016-05-10 01:17:14
606,7981,2013-01-23 01:13:32
397,4175,2015-03-31 04:41:46
305,1477,2015-03-06 15:00:53
627,7232,2017-10-25 02:29:02
772,1152,2010-03-23 16:16:39
104,6919,2011-07-27 23:04:10
664,1073,2011-04-06 15:04:45
300,2249,2012-05-22 11:03:43
456,4337,2015-02-24 03:19:04
148,5125,2016-08-23 16:12:32
692,1402,2017-11-18 09:00:20
325,5803,2017-07-02 02:24:00
475,3342,2017-07-11 13:12:07
849,5400,2014-04-07 14:40:42
471,7863,2010-08-26 19:24:23
988,3861,2016-02-19 06:04:27
940,8565,2010-10-25 16:37:51
246,5264,2013-02-21 10:56:31
166,5487,2013-02-28 08:58:05
486,3808,2012-01-16 21:03:46
817,1572,2010-10-21 01:11:48
865,165,2011-12-12 21:21:14
796,2372,2011-01-02 11:03:40
484,3910,2017-10-20 17:35:09
615,164,2014-09-09 19:11:47
905,1713,2015-01-07 15:46:39
285,4595,2011-11-23 02:29:38
923,7566,2012-01-20 05:35:39
5,6513,2011-07-09 09:12:13
979,1146,2015-08-09 21:48:20
445,8179,2015-07-21 01:49:19
814,5765,2017-01-30 23:26:28
215,8589,2015-07-19 22:26:33
403,2658,2014-12-12 18:44:56
284,6947,2015-11-26 03:24:15
735,4143,2013-03-28 23:31:38
755,3897,2015-02-25 06:38:20
796,1598,2013-09-04 09:48:18
108,4367,2015-12-26 00:00:52
265,292,2010-05-01 08:28:27
196,2638,2016-05-13 21:22:07
238,3550,2013-04-06 04:26:10
216,5573,2013-05-20 22:42:31
947,1133,2011-04-30 06:36:10
230,8064,2016-12-02 11:39:23
590,3926,2011-08-12 06:37:41
539,4018,2015-11-10 07:31:20
960,3767,2010-07-26 03:31:05
832,5612,2015-12-25 20:05:12
94,3356,2010-03-30 00:47:31
934,7553,2013-07-25 12:26:34
458,5703,2010-12-09 14:17:41
848,1899,2016-10-29 18:55:03
991,3012,2017-03-02 10:09:12
284,2382,2011-04-22 02:43:15
339,1472,2010-10-13 16:21:19
86,7864,2014-11-24 00:30:03
803,5480,2015-01-25 19:06:32
652,8802,2013-11-25 08:31:29
778,3052,2013-02-27 08:11:03
254,5201,2010-01-01 21:05:32
439,7295,2014-10-21 00:09:37
563,7377,2011-02-09 00:29:37
881,1709,2013-08-19 03:11:03
192,3494,2017-01-21 09:04:59
187,7641,2010-06-08 16:06:48
982,8897,2015-06-07 18:41:18
304,7126,2013-06-22 13:22:16
422,2525,2013-07-31 23:46:30
849,5983,2010-09-30 23:37:25
63,4801,2014-12-21 18:42:29
296,189,2015-02-15 02:06:56
927,8922,2012-11-03 15:49:58
169,3345,2010-09-19 23:38:10
105,3495,2014-06-12 06:11:43
326,2201,2011-09-18 04:06:19
511,2409,2016-03-27 23:44:01
789,5152,2012-03-05 08:10:50
47,4992,2016-05-03 11:39:47
704,2551,2017-12-19 06:43:55
562,325,2017-12-26 18:09:50
837,4353,2017-01-04 12:36:09
390,681,2012-07-18 14:39:42
538,5911,2011-02-07 03:21:27
942,7983,2011-04-22 02:09:03
768,5388,2012-09-26 12:14:38
588,28,2014-02-02 04:43:55
700,873,2012-08-21 12:03:29
962,4100,2014-07-21 02:58:36
534,4542,2012-10-03 17:42:13
201,5136,2010-03-04 21:24:24
598,7956,2012-01-01 02:37:49
709,4074,2012-02-27 20:39:51
611,7245,2017-10-10 15:06:49
623,7169,2014-02-10 15:20:11
880,2790,2010-04-18 11:59:02
409,1207,2015-01-22 00:57:25
742,7413,2014-03-17 05:52:41
866,6590,2011-07-09 03:32:56
789,3887,2017-01-23 09:28:16
39,8853,2017-09-06 09:46:44
606,2320,2015-11-15 03:31:00
926,1661,2014-09-06 08:43:36
374,107,2014-10-06 21:36:57
934,1674,2014-11-26 23:19:27
411,7822,2016-03-15 07:54:29
368,7897,2010-10-08 04:17:59
991,7156,2013-06-10 22:16:05
569,3472,2014-10-23 11:02:30
540,7677,2014-04-14 12:41:56
908,3338,2014-12-10 10:25:47
493,3542,2017-08-29 02:11:45
585,4116,2014-07-22 11:36:49
448,3513,2014-03-28 21:51:46
370,5743,2011-03-22 18:57:06
839,2909,2010-01-15 01:08:55
177,2759,2013-07-24 06:02:38
390,5588,2016-10-27 10:21:09
157,8080,2011-11-05 01:28:35
476,2825,2010-06-30 22:31:32
912,5072,2011-09-20 11:47:04
146,2355,2017-04-14 19:20:08
661,1063,2015-11-03 14:57:10
252,5710,2010-04-30 01:42:36
558,4147,2013-09-13 03:47:12
109,5020,2014-10-17 02:02:36
72,7972,2011-03-26 06:08:56
684,5485,2012-12-01 02:27:27
535,4909,2015-07-27 05:52:18
162,3124,2016-06-25 00:08:12
549,8525,2013-01-13 07:09:33
395,558,2010-05-18 06:25:46
301,6527,2014-11-12 19:42:08
348,4531,2015-01-15 19:11:38
936,2452,2010-11-22 12:01:06
707,7613,2017-03-22 04:21:57
989,7079,2016-05-20 07:25:42
678,7224,2015-02-17 15:50:04
456,439,2013-10-08 03:52:23
705,1673,2017-07-15 22:20:12
111,2785,2017-07-01 05:24:16
339,3460,2010-09-16 04:12:00
778,6447,2013-04-10 20:24:50
829,4477,2017-08-20 07:24:08
445,3539,2015-08-16 12:28:02
808,2784,2015-10-07 16:47:19
97,342,2016-03-22 04:12:59
634,7562,2015-04-14 01:18:54
709,5034,2017-06-01 19:47:36
965,3061,2015-03-06 20:59:50
344,998,2011-11-30 02:33:29
269,1518,2011-02-16 00:55:15
60,7231,2011-05-26 00:30:55
829,1885,2017-02-01 08:09:15
559,6268,2011-05-30 08:33:31
338,7050,2013-02-06 02:24:01
262,5411,2012-01-17 06:22:24
278,458,2010-11-16 14:14:35
445,254,2017-05-31 14:13:06
8,4057,2015-07-03 17:21:39
233,2641,2010-04-10 06:34:14
143,7927,2012-08-19 10:54:30
466,6828,2017-02-04 12:30:03
14,6972,2013-07-19 05:20:57
820,1896,2015-07-29 01:45:56
69,1854,2014-12-12 03:43:19
137,2593,2013-08-04 17:44:09
87,6676,2017-04-26 19:23:02
731,3044,2013-05-19 17:56:16
771,7665,2012-04-10 06:24:36
170,5317,2011-03-05 16:57:15
400,4211,2013-02-02 20:53:01
787,7146,2010-01-01 14:11:02
656,7707,2014-09-07 15:46:09
605,3654,2015-03-03 16:16:25
306,1668,2010-11-13 21:32:22
588,1616,2017-10-03 12:58:34
852,4310,2015-03-17 01:41:55
589,5894,2015-01-11 04:30:57
867,3982,2016-05-09 21:19:40
526,3655,2010-08-29 16:10:54
177,8846,2011-10-09 09:16:02
146,1670,2015-04-15 14:52:03
252,664,2015-12-15 15:20:18
824,1805,2013-08-17 01:18:20
990,4388,2016-02-06 21:32:12
356,3930,2013-02-16 02:21:04
635,6292,2011-11-17 21:14:11
112,1372,2017-04-08 23:29:35
769,1540,2014-01-23 14:24:20
394,4155,2010-10-28 22:18:04
994,5819,2015-11-23 12:26:44
575,5471,2012-09-15 06:34:08
866,8158,2015-09-24 07:12:13
4,6391,2017-01-27 20:27:55
138,4646,2011-09-22 23:59:48
969,8254,2013-06-30 23:15:04
463,8725,2016-05-15 16:28:41
957,2250,2017-12-08 07:29:52
264,8339,2015-06-23 15:58:55
55,7656,2011-07-30 13:22:25
111,6127,2012-08-12 13:14:06
139,6529,2013-01-31 22:39:47
175,6192,2010-03-04 04:02:41
522,8448,2014-02-16 01:43:44
730,218,2015-10-21 08:25:03
885,8588,2017-09-09 05:22:58
600,397,2014-08-12 07:12:33
203,4250,2016-11-13 10:40:40
860,103,2015-02-04 02:49:44
668,3050,2015-11-20 00:03:52
818,469,2010-08-16 02:34:50
848,4993,2016-02-11 01:50:36
899,1579,2010-05-30 07:03:24
52,7627,2017-08-18 08:55:13
228,1001,2010-01-09 12:26:07
431,1432,2017-09-24 23:54:59
636,2500,2015-04-11 22:19:15
849,6724,2014-01-12 23:52:28
185,3116,2011-09-22 23:37:07
845,4332,2011-04-26 01:06:35
652,7108,2010-03-13 15:56:45
418,5759,2016-10-07 14:16:50
698,7323,2013-03-19 15:25:39
464,3817,2017-01-03 04:02:27
507,7271,2012-01-25 06:28:50
219,7325,2016-10-15 15:13:12
857,8266,2013-05-28 21:16:58
378,7954,2017-05-30 17:58:25
452,6615,2017-06-16 09:22:50
608,4881,2013-12-12 15:37:20
110,4356,2016-08-17 19:54:55
413,5043,2016-01-08 22:03:07
842,7169,2012-12-02 07:50:32
373,3288,2016-03-15 13:39:09
711,4446,2016-02-11 02:31:38
85,7717,2015-06-07 18:23:49
306,4667,2015-02-16 15:49:45
99,8049,2017-09-29 07:12:17
179,3557,2013-03-12 19:42:40
850,6311,2011-07-15 15:08:48
706,8017,2017-03-05 08:31:26
988,1255,2015-02-19 08:57:02
706,8566,2015-02-15 06:44:57
290,203,2014-01-17 06:20:24
88,1512,2014-06-19 06:42:14
914,3971,2016-08-18 13:31:58
866,4287,2017-04-05 07:41:29
670,5322,2013-09-24 10:02:11
40,6212,2017-10-23 16:41:04
258,1945,2012-08-18 02:23:52
405,4548,2013-06-07 06:30:25
181,5868,2015-01-20 00:59:17
773,499,2016-06-06 10:12:17
309,173,2014-10-31 08:21:22
355,5986,2017-04-12 12:04:29
322,5385,2012-07-31 18:19:14
872,3463,2011-01-01 02:18:28
179,8836,2013-11-25 02:35:09
407,5193,2016-04-06 02:51:04
110,8544,2015-12-06 13:29:12
800,3890,2017-11-18 20:43:49
232,1069,2014-06-12 12:12:47
510,5713,2011-12-04 12:57:09
170,2888,2012-02-16 13:03:49
826,8616,2014-09-08 18:28:16
47,2520,2012-04-15 00:48:50
226,1409,2015-04-12 03:28:22
202,4298,2017-02-20 03:49:53
470,7046,2017-10-20 01:58:05
433,2062,2010-02-23 20:53:14
879,4842,2010-12-23 11:35:18
871,7480,2012-01-10 03:24:28
591,8542,2014-09-21 04:52:44
253,3195,2016-05-12 10:25:32
669,6098,2010-04-30 21:30:21
490,5367,2017-02-13 09:22:19
300,851,2014-12-29 04:49:44
582,1716,2015-07-02 12:51:23
514,3696,2016-05-29 00:43:54
790,6508,2016-11-03 03:21:22
819,8886,2017-12-02 15:57:54
648,6522,2017-01-05 13:50:33
810,1921,2012-03-17 10:39:46
173,7806,2015-01-22 02:12:11
404,2394,2017-04-08 20:29:24
799,8948,2017-08-03 17:22:22
495,4617,2016-12-16 08:22:06
855,6073,2013-01-25 17:02:21
184,3614,2012-08-26 06:40:18
460,8775,2011-07-09 08:12:00
804,2861,2017-08-18 10:41:58
433,3825,2011-07-18 06:18:40
633,2325,2011-08-13 09:08:46
127,3786,2016-11-10 17:58:40
391,6078,2014-09-11 18:52:50
49,7052,2017-02-02 01:12:41
356,6777,2010-07-29 08:31:20
631,103,2013-03-10 12:02:13
553,3314,2011-02-28 06:28:42
662,329,2016-01-07 18:38:21
826,5745,2016-05-12 23:06:40
40,75,2014-01-21 00:56:57
694,3966,2010-04-05 04:36:39
600,7150,2015-07-28 02:42:37
386,4507,2012-09-18 16:41:14
873,1330,2016-05-27 05:54:56
511,1633,2014-04-30 04:56:08
318,3077,2015-01-20 15:35:30
730,536,2017-02-02 01:48:20
641,1990,2013-11-14 10:46:28
401,2377,2017-11-04 17:16:21
517,5393,2016-01-29 10:09:47
704,5505,2011-03-06 11:40:43
422,7051,2017-11-14 08:11:07
123,8196,2015-02-20 23:11:23
658,2603,2015-06-01 15:13:38
625,5849,2014-05-12 17:53:17
611,3691,2011-01-15 05:19:27
60,300,2010-06-15 22:19:02
720,197,2017-06-21 03:24:05
407,2088,2012-11-07 05:41:41
676,5630,2011-07-29 16:51:43
454,267,2013-04-13 13:12:40
765,3728,2016-07-01 14:15:05
978,3840,2016-04-06 08:34:47
94,3473,2012-12-13 20:52:25
254,5587,2010-09-22 23:10:10
198,4801,2012-10-16 04:23:46
216,2414,2015-09-29 09:17:17
594,7423,2015-08-07 10:13:13
850,1461,2016-12-24 01:24:07
82,8185,2014-11-05 05:57:40
145,7665,2010-09-30 00:26:32
782,883,2014-03-01 09:29:56
884,362,2015-01-11 03:13:28
75,3783,2015-09-09 22:19:30
924,1508,2011-05-10 01:35:18
34,6087,2015-03-29 23:48:09
246,567,2015-12-03 14:53:58
88,3504,2015-06-01 12:06:02
336,1081,2013-04-15 17:43:39
108,3709,2011-04-28 00:38:21
474,72,2017-09-30 00:58:16
754,502,2010-11-10 04:46:10
175,4672,2010-05-12 15:36:10
661,2808,2017-04-12 17:05:52
424,6447,2017-12-21 22:26:57
345,3446,2016-07-18 13:15:33
900,3855,2017-09-16 22:12:10
519,5579,2013-02-23 03:39:52
433,8283,2011-04-02 14:32:05
880,2184,2011-12-12 04:54:44
847,4586,2016-09-11 16:34:52
287,4199,2010-10-23 13:25:05
868,4288,2017-08-20 23:46:09
559,6227,2012-07-27 23:11:02
660,6131,2012-03-05 22:28:57
793,202,2011-06-17 17:50:45
134,1946,2010-04-04 14:25:51
0,3683,2012-02-18 18:16:03
514,7861,2016-09-04 22:15:18
492,8173,2014-11-16 20:34:58
551,4929,2012-01-17 15:07:58
370,6837,2017-06-14 21:29:06
656,3282,2011-01-04 15:42:44
346,8175,2017-06-30 08:05:35
765,5397,2013-02-23 14:48:26
214,7067,2012-10-31 08:15:59
551,8157,2011-11-20 05:52:38
159,3461,2014-08-31 04:47:34
397,3626,2012-05-24 08:12:17
374,2166,2016-03-27 05:13:43
637,8985,2014-05-07 14:51:25
965,928,2012-02-21 13:16:47
69,6342,2014-01-31 00:48:11
879,3856,2016-08-02 19:16:43
190,8316,2015-08-19 12:37:53
74,1213,2015-07-23 04:05:09
895,8540,2010-08-12 11:24:00
451,2140,2017-02-04 23:58:25
425,677,2010-01-06 06:10:49
318,180,2015-02-03 18:04:12
541,7947,2012-11-20 17:56:45
545,3935,2015-09-13 05:27:40
875,1349,2015-10-12 16:46:16
215,8556,2012-05-26 22:20:17
413,2914,2010-10-12 21:14:20
753,4177,2015-07-19 23:43:46
200,1134,2013-09-18 17:19:22
252,6947,2011-11-07 18:46:45
233,1996,2015-01-29 09:25:19
812,7001,2010-08-22 23:10:27
910,3688,2011-06-25 19:23:09
51,4212,2015-04-11 02:27:10
274,8784,2016-07-12 15:36:03
230,2141,2015-07-22 11:04:41
167,8791,2014-08-08 07:29:43
938,8030,2012-01-08 20:19:38
71,8564,2011-10-13 16:52:20
499,3995,2015-01-23 15:32:37
393,129,2017-10-06 17:27:27
570,5413,2010-01-15 13:45:11
999,5648,2010-04-26 10:41:00
754,3249,2011-09-20 19:07:09
836,5573,2013-12-04 21:03:37
994,5134,2013-02-15 16:13:32
950,7553,2017-04-06 02:48:56
534,2967,2010-12-31 10:14:35
529,1952,2010-05-22 23:15:53
399,1695,2010-02-04 14:28:09
650,720,2015-05-15 13:10:25
800,770,2012-06-25 01:39:28
187,8098,2015-06-08 20:29:10
722,3347,2015-12-19 17:48:28
349,3568,2015-03-21 18:27:55
173,2176,2012-09-21 20:31:47
982,4758,2017-04-25 15:19:37
106,2371,2014-08-19 17:09:05
145,2150,2010-08-02 06:59:49
195,4202,2016-08-23 15:32:05
606,98,2012-07-22 14:45:05
546,2561,2016-10-18 13:49:23
186,7893,2012-02-21 05:33:08
647,6849,2010-10-26 08:16:30
777,8902,2017-03-02 18:12:22
315,6503,2015-02-26 17:55:52
605,4224,2017-08-15 02:15:43
299,7878,2015-04-16 16:00:26
378,2757,2010-01-12 11:41:36
904,3999,2012-09-20 12:55:22
455,4510,2012-06-03 23:49:44
528,1720,2014-07-22 20:43:30
468,7061,2014-11-01 18:39:20
956,2549,2010-11-05 23:50:27
359,5734,2012-01-23 07:50:39
430,8449,2017-11-09 23:59:17
44,2645,2011-10-15 14:51:18
226,3332,2010-10-06 01:05:53
278,4020,2017-05-10 19:44:13
513,1859,2012-07-29 00:44:40
704,5384,2016-05-02 05:46:44
682,6011,2010-03-24 18:19:51
796,8921,2015-03-08 12:18:47
140,3793,2013-02-03 14:41:09
114,7460,2011-08-20 12:23:49
586,3605,2017-10-06 09:28:53
275,1842,2017-07-18 22:00:14
439,2416,2014-06-15 19:58:31
320,1836,2014-03-29 10:33:43
586,3245,2010-08-03 09:24:29
488,646,2015-09-15 11:58:51
732,7859,2015-03-07 04:59:24
754,8226,2010-12-07 03:02:19
512,73,2015-02-23 10:16:47
561,5133,2013-11-21 16:13:20
125,8220,2014-02-14 22:55:22
464,3220,2011-11-06 03:26:07
799,7564,2013-12-06 05:14:44
301,7510,2014-04-05 13:45:56
363,2443,2012-12-05 20:49:23
87,1138,2013-09-15 23:26:45
153,803,2017-07-22 00:38:09
95,6020,2016-01-28 07:23:19
616,5267,2016-06-12 08:43:40
391,491,2014-05-01 13:14:55
603,1970,2012-06-21 10:53:08
868,126,2011-06-01 08:01:21
762,5259,2015-07-12 23:27:26
702,4152,2010-03-28 00:55:14
156,5685,2011-02-28 14:13:01
960,7417,2011-01-20 15:56:49
905,4840,2011-11-06 04:47:57
470,4525,2012-12-09 04:33:35
715,1298,2011-05-16 19:25:56
844,5943,2011-08-28 13:32:13
348,1618,2013-12-03 17:41:58
34,3328,2014-09-07 21:11:12
647,1327,2013-12-19 10:11:04
928,2812,2014-04-11 09:29:40
886,3577,2013-06-07 18:29:31
322,3454,2010-05-27 14:34:08
706,3879,2012-03-08 00:02:51
561,3530,2011-08-08 08:39:04
994,4377,2015-02-26 14:20:27
440,7685,2015-11-23 20:44:45
347,4318,2011-01-05 22:16:04
62,8114,2013-06-13 11:22:32
169,1880,2013-12-20 21:08:42
977,2860,2017-02-18 23:41:09
701,7246,2015-09-12 02:46:11
129,7981,2010-05-11 17:19:29
320,4065,2016-07-01 06:04:56
559,3214,2015-01-19 03:59:29
695,4485,2014-09-17 08:53:30
357,199,2017-05-08 07:16:08
891,8988,2011-04-14 13:20:26
917,6587,2011-03-07 07:36:24
5,2430,2015-04-11 04:00:06
219,7347,2010-12-26 17:59:49
610,5759,2015-11-21 08:02:18
395,1363,2010-12-12 20:18:31
551,7781,2012-12-17 11:35:41
869,8860,2016-12-20 17:31:05
58,3468,2010-10-09 22:40:08
280,8551,2011-12-08 10:32:58
265,5574,2016-07-24 06:00:02
778,5970,2017-06-09 10:55:24
819,4728,2010-06-21 03:30:43
364,8014,2013-03-19 02:10:04
256,2354,2012-10-06 19:23:53
981,3564,2015-12-07 20:33:39
623,1279,2011-03-04 10:01:49
732,7432,2014-01-20 07:47:44
730,328,2010-03-10 23:16:04
895,8660,2011-05-03 19:53:40
368,7919,2013-10-10 14:46:16
91,6476,2012-06-23 10:07:35
43,3443,2013-10-24 22:30:43
610,5343,2012-01-19 07:07:12
802,4424,2012-12-09 10:15:22
919,826,2013-11-07 22:14:47
322,3452,2017-01-25 06:59:22
87,5071,2012-08-11 21:16:33
63,5852,2016-02-01 15:51:28
30,330,2016-04-18 06:11:15
81,2778,2014-05-05 08:46:10
585,2382,2015-06-17 14:28:09
399,5061,2016-03-31 09:11:20
866,3164,2011-07-23 07:45:39
401,7294,2012-05-20 07:41:07
364,7684,2011-11-24 08:40:50
950,963,2017-09-10 16:44:17
391,3832,2012-06-26 03:45:18
792,7421,2015-01-17 01:30:06
438,5036,2016-05-26 07:38:56
528,7909,2011-01-28 19:29:02
606,8578,2010-03-21 12:16:27
900,5726,2016-11-11 14:08:50
186,5400,2013-09-20 01:21:23
545,6976,2015-08-07 18:42:28
72,3326,2016-04-05 18:23:50
323,4297,2017-05-10 13:13:33
411,680,2010-06-20 19:30:33
508,4217,2015-06-17 07:28:52
283,4459,2010-03-29 03:02:12
698,3580,2010-06-12 19:01:54
121,4414,2012-05-12 00:40:37
120,289,2015-05-16 09:02:44
356,8133,2014-04-17 12:02:54
193,2397,2015-10-08 13:52:09
508,6624,2014-02-16 21:31:38
921,1698,2010-11-21 06:36:54
107,2946,2014-12-31 22:29:26
836,743,2011-10-14 12:57:14
33,3930,2015-03-07 00:53:28
434,8365,2015-08-28 06:13:23
445,8627,2014-05-31 04:05:56
513,2802,2015-11-19 02:54:37
32,5344,2017-12-26 16:27:53
625,3889,2016-03-03 09:06:02
950,8524,2014-05-10 23:32:59
584,2235,2014-10-30 18:12:52
887,730,2016-11-14 19:25:45
438,982,2011-07-05 03:06:06
513,6156,2013-02-17 15:32:46
916,696,2016-06-09 09:16:38
979,5000,2012-03-15 22:50:09
597,7907,2010-04-21 11:53:53
845,6442,2010-01-13 10:03:54
200,7330,2014-10-29 02:49:26
133,1638,2012-04-18 22:24:24
259,1307,2014-08-04 10:59:47
670,2961,2015-11-22 05:12:28
615,7874,2015-10-25 03:40:53
116,195,2016-07-29 05:39:57
552,1708,2014-03-14 06:51:48
773,5662,2013-03-03 16:18:09
94,4495,2012-09-22 04:28:55
847,1847,2015-05-16 19:16:13
763,6071,2012-02-19 16:12:52
971,6214,2010-08-06 13:15:08
752,207,2010-04-14 04:51:51
179,3238,2016-08-20 04:36:16
7,6015,2013-06-19 20:28:45
431,2592,2013-07-10 07:54:39
678,6409,2010-02-07 05:14:09
266,203,2012-09-18 01:24:40
319,3977,2017-06-29 13:53:53
230,1883,2012-06-03 12:32:48
752,7623,2014-10-09 09:52:06
676,3015,2010-12-22 09:18:09
806,2180,2012-06-07 08:13:37
597,1562,2015-02-09 12:58:02
53,3127,2017-02-25 01:05:08
643,4077,2014-02-16 01:58:14
883,3280,2015-05-21 21:02:55
522,5150,2017-09-25 16:35:02
205,7147,2012-12-22 00:30:02
692,3285,2010-12-22 12:22:41
722,2342,2015-02-24 02:19:14
809,4810,2015-05-11 09:35:21
726,3261,2012-06-24 13:36:26
695,1312,2015-06-16 09:14:26
138,8089,2012-03-12 20:07:16
22,1891,2013-12-12 09:45:14
576,7837,2016-08-12 06:08:45
615,8451,2017-12-15 19:18:49
995,800,2016-04-12 17:07:33
366,7918,2012-09-27 21:42:41
40,1346,2013-04-21 07:22:19
520,3410,2013-05-14 03:38:57
264,1573,2017-04-08 01:16:01
212,1787,2017-01-06 07:41:52
80,2688,2015-12-12 21:04:22
