userid1,userid2,timestamp
47,447,2015-03-27 22:57:57
561,635,2014-06-17 22:10:03
745,951,2012-04-15 15:21:03
578,729,2016-12-18 11:14:32
976,291,2011-01-16 15:35:55
335,324,2011-03-26 13:49:38
869,535,2017-08-18 20:35:58
610,247,2013-01-31 21:21:59
584,19,2016-07-22 14:13:23
142,595,2011-06-09 16:09:38
762,884,2016-11-26 03:03:14
986,273,2014-12-27 19:47:42
710,100,2013-08-08 13:00:21
824,840,2013-10-09 01:16:38
130,135,2016-08-21 11:59:53
271,77,2012-06-24 19:25:42
75,76,2014-03-18 05:51:22
231,382,2010-01-20 17:27:05
486,435,2013-04-15 13:32:12
658,781,2012-06-25 02:46:42
612,971,2016-08-12 18:40:11
450,95,2013-08-18 20:26:13
977,700,2011-10-09 11:25:24
521,294,2011-11-27 19:44:23
909,351,2010-11-12 11:10:01
34,8,2015-04-13 08:11:46
484,800,2017-05-04 14:33:39
903,167,2012-12-09 09:46:18
118,216,2017-06-27 05:04:09
6,144,2014-02-17 13:11:09
489,201,2015-04-19 19:58:00
848,93,2011-06-27 22:03:19
827,843,2017-10-08 16:31:36
264,238,2015-02-14 09:06:03
629,351,2014-11-25 15:46:56
471,662,2016-02-10 23:32:18
768,695,2013-08-08 22:36:28
605,474,2014-11-27 06:25:15
377,453,2012-09-23 20:56:11
781,860,2012-08-21 08:44:30
439,829,2013-01-03 07:11:45
805,596,2010-11-05 21:37:14
239,381,2012-11-24 10:30:15
423,528,2015-11-02 09:13:08
532,367,2016-06-08 19:55:16
371,208,2010-05-18 09:14:38
820,249,2015-07-06 22:34:41
582,830,2016-09-03 15:16:35
195,41,2013-01-06 08:00:59
821,412,2011-02-12 15:14:20
45,20,2010-04-30 08:37:16
181,812,2017-11-07 06:49:27
608,326,2017-05-02 19:03:49
55,680,2016-07-29 19:42:49
155,295,2011-12-20 10:50:44
302,565,2015-02-22 11:10:16
888,516,2012-07-27 17:41:46
211,700,2011-11-01 23:14:19
180,337,2014-08-15 05:05:23
387,805,2012-06-29 06:46:37
607,792,2012-09-07 22:34:57
304,424,2015-02-27 09:45:43
735,945,2010-07-29 13:55:00
325,45,2012-09-29 09:22:03
825,540,2012-11-24 17:53:22
112,688,2016-06-30 00:26:43
638,718,2011-07-20 15:29:03
41,681,2016-01-26 05:13:32
314,814,2015-07-06 09:59:16
872,395,2013-09-03 04:57:06
380,344,2013-05-22 15:53:51
762,244,2016-05-20 01:21:05
91,988,2016-02-21 22:27:11
350,318,2013-09-12 01:32:20
11,418,2015-08-26 03:07:02
386,75,2011-12-16 01:11:34
302,484,2016-01-15 02:06:44
939,912,2012-05-03 15:30:41
962,784,2012-01-03 21:43:35
694,667,2012-06-27 05:04:26
282,6,2015-04-14 14:57:07
452,125,2014-10-11 21:58:36
401,242,2013-11-01 05:49:44
60,728,2015-11-04 04:32:24
614,803,2015-02-16 04:36:21
645,919,2017-03-14 22:15:03
30,952,2011-05-27 03:33:47
283,426,2015-07-30 14:00:15
488,507,2011-08-18 01:56:39
55,584,2010-12-10 17:33:17
766,154,2013-06-08 01:32:23
772,491,2015-12-19 20:26:09
528,863,2017-07-30 16:12:24
319,204,2011-05-20 00:00:35
280,837,2012-07-13 08:59:11
92,303,2010-10-25 23:02:45
644,200,2017-09-02 07:26:32
203,974,2010-05-15 13:05:08
791,436,2015-11-21 07:12:58
506,756,2012-10-25 18:50:52
689,604,2011-01-12 05:03:44
211,970,2015-09-08 06:33:13
962,461,2011-09-25 07:38:50
943,405,2010-07-26 21:24:46
459,523,2011-09-29 11:56:23
541,598,2014-05-30 06:27:02
206,102,2015-05-04 12:16:58
454,337,2015-08-26 04:34:32
224,312,2015-11-19 19:51:29
159,301,2015-08-21 01:54:33
351,125,2012-08-14 20:45:31
661,98,2013-10-08 09:57:55
83,186,2015-03-09 03:36:35
464,754,2016-06-06 14:59:46
976,643,2013-07-02 03:02:35
111,910,2010-01-31 19:54:02
796,206,2013-01-25 09:48:10
719,59,2012-12-25 20:58:34
477,981,2014-11-11 21:39:45
609,456,2014-07-16 12:39:50
663,39,2010-03-09 20:41:00
642,995,2013-05-16 08:31:02
857,460,2011-04-02 03:49:20
286,441,2011-07-12 08:05:53
8,441,2015-06-19 19:47:01
806,163,2017-10-20 19:08:41
565,490,2010-10-21 22:19:54
394,402,2012-10-17 07:54:12
908,214,2014-11-20 02:27:21
274,543,2014-10-16 12:07:41
780,848,2014-08-23 07:07:27
79,870,2013-02-05 01:41:37
349,265,2014-10-05 04:32:40
615,638,2012-09-15 11:00:03
729,733,2017-02-14 23:33:54
792,19,2011-03-31 04:51:23
170,140,2010-10-29 17:07:37
413,787,2012-06-19 19:12:50
683,358,2011-09-14 13:16:51
518,395,2017-11-17 23:41:01
562,893,2013-03-15 17:05:08
186,893,2011-02-19 14:07:12
297,989,2012-05-21 16:39:10
981,159,2014-02-04 11:47:14
415,242,2011-03-30 03:22:03
172,903,2010-06-30 10:30:22
279,840,2014-08-16 15:03:45
599,424,2016-11-04 06:15:53
569,691,2016-01-15 04:54:43
494,269,2014-08-11 11:06:09
158,263,2010-10-27 09:03:39
965,517,2012-08-13 10:53:10
653,825,2017-08-15 00:35:48
306,72,2012-02-28 16:12:50
445,365,2017-09-18 21:19:21
158,72,2011-02-16 10:20:25
96,303,2013-08-10 18:15:20
258,389,2012-10-13 16:39:45
306,350,2017-10-02 12:23:03
327,809,2015-12-02 03:14:06
76,134,2017-12-19 17:20:14
224,308,2015-02-14 04:02:27
929,656,2013-08-05 21:02:49
930,239,2015-04-11 07:28:42
987,869,2017-12-07 14:08:15
974,424,2017-02-09 16:48:46
65,936,2010-03-13 04:03:56
907,493,2013-01-28 06:46:20
526,260,2016-09-11 05:31:12
765,59,2012-01-25 23:33:26
289,997,2010-08-03 19:32:32
853,7,2017-03-03 06:47:17
591,403,2015-11-16 09:00:25
877,370,2015-03-24 03:19:41
464,966,2011-05-26 19:27:24
770,747,2016-03-20 16:17:31
846,994,2014-10-11 00:30:15
288,14,2014-01-04 16:28:54
173,679,2016-05-12 02:51:02
920,364,2015-07-13 03:27:31
210,998,2013-11-10 14:24:08
265,435,2015-05-13 18:44:53
742,917,2015-08-08 15:21:25
918,432,2012-09-25 02:59:02
171,831,2017-05-03 09:51:01
47,656,2010-10-12 05:40:42
149,826,2015-07-09 08:52:18
958,61,2011-05-07 10:32:27
11,685,2013-03-02 14:48:44
957,88,2015-02-22 15:58:59
274,306,2013-09-24 02:33:07
98,833,2015-03-19 16:20:26
881,920,2012-03-30 09:57:47
443,96,2011-09-07 17:06:16
433,702,2016-02-04 10:20:25
271,837,2013-01-24 03:28:04
407,556,2015-07-28 00:01:22
562,777,2016-09-09 11:49:19
970,148,2016-06-20 19:39:50
570,68,2015-06-10 19:38:17
548,944,2016-09-05 16:38:35
604,537,2010-01-10 16:54:11
339,832,2013-08-17 09:11:03
188,305,2012-05-05 09:10:34
196,61,2014-11-13 02:44:01
52,638,2010-04-13 03:58:25
433,135,2015-07-15 11:04:32
867,892,2015-12-26 00:55:15
69,246,2014-06-10 05:23:46
317,906,2015-09-02 01:58:34
909,728,2013-11-01 14:33:43
650,571,2011-07-06 21:40:28
833,987,2015-11-09 06:27:33
102,548,2012-08-14 20:55:44
246,779,2015-09-01 23:28:14
769,768,2012-06-11 12:20:21
242,641,2016-05-03 00:06:54
421,433,2016-06-15 05:37:11
26,358,2012-09-11 12:54:49
14,399,2015-08-02 23:31:57
836,379,2017-11-21 13:14:44
923,352,2012-05-02 14:01:17
899,182,2012-01-21 03:59:57
54,59,2016-11-16 01:55:01
202,100,2010-10-29 03:43:07
616,80,2015-08-21 23:26:03
814,238,2013-03-27 20:00:17
39,410,2016-05-11 06:40:34
944,521,2017-08-24 18:02:42
40,389,2010-06-10 04:51:13
568,599,2015-08-22 20:12:38
242,567,2015-12-29 17:58:37
235,929,2011-03-18 11:19:46
491,74,2012-09-03 19:22:08
509,582,2012-10-23 10:21:32
186,22,2016-06-26 09:49:08
619,148,2012-07-23 09:23:30
306,49,2015-09-12 17:48:06
605,165,2012-03-26 00:11:24
103,367,2014-01-28 20:23:51
571,984,2015-06-19 22:01:06
640,733,2012-04-10 01:49:54
173,125,2013-01-01 07:48:45
360,980,2010-09-29 14:14:40
702,356,2012-05-13 05:52:02
409,732,2010-06-20 13:36:47
779,813,2010-07-11 19:23:33
954,524,2013-11-29 10:43:38
19,578,2011-01-23 03:32:50
816,729,2015-06-27 11:41:40
907,995,2012-12-30 16:58:02
638,986,2011-12-19 17:58:05
517,61,2013-10-21 04:48:19
105,647,2011-01-19 02:42:34
886,357,2014-09-14 11:23:21
39,497,2013-02-14 03:08:33
131,885,2010-04-29 09:00:35
627,672,2012-10-14 08:46:32
577,50,2012-04-27 19:54:56
658,991,2015-04-23 04:09:37
556,195,2011-06-10 05:46:51
746,570,2016-06-01 14:19:08
873,133,2016-06-12 05:20:47
70,968,2017-08-14 06:26:54
733,800,2016-01-04 19:34:00
618,122,2012-04-28 04:50:27
125,112,2012-10-22 03:46:54
785,374,2015-09-22 04:54:11
261,354,2013-07-31 09:30:40
286,177,2017-10-16 18:33:33
228,806,2011-12-12 12:16:51
961,954,2016-11-01 01:27:08
10,906,2011-08-20 05:06:16
819,858,2011-03-23 19:28:59
256,492,2017-03-28 22:20:33
393,77,2017-04-14 02:24:51
364,768,2013-03-15 02:29:43
677,804,2012-01-11 20:01:52
835,253,2012-03-08 12:17:10
38,878,2012-09-23 07:05:23
976,244,2017-08-01 09:35:16
15,625,2016-04-18 06:33:26
633,248,2014-01-26 04:29:15
957,946,2017-12-02 17:10:13
283,94,2015-05-14 08:40:44
906,327,2012-02-02 21:22:27
936,247,2013-03-26 04:10:08
273,741,2014-03-19 16:10:37
83,969,2011-03-01 03:43:26
680,980,2010-04-07 12:21:43
770,311,2015-01-25 12:30:17
739,512,2016-05-08 04:42:17
852,245,2017-09-02 19:21:41
654,569,2010-02-04 10:14:08
647,789,2015-03-11 18:26:14
164,707,2017-04-29 03:06:33
985,118,2010-06-16 02:08:03
174,43,2015-07-12 01:16:09
651,360,2016-02-29 06:30:33
80,984,2016-10-05 02:06:37
852,973,2013-11-01 09:18:13
835,300,2017-02-12 22:40:02
641,273,2011-03-24 22:21:27
327,640,2016-05-24 21:02:08
492,815,2010-03-04 18:28:03
765,131,2017-06-05 15:54:44
84,48,2012-12-22 10:28:55
123,201,2014-01-02 01:19:25
564,757,2017-06-21 06:18:23
302,832,2013-06-10 03:04:30
909,168,2011-02-11 02:56:06
443,47,2012-11-26 18:03:17
746,204,2013-08-31 14:32:52
541,881,2013-11-23 09:39:44
376,716,2016-05-07 01:41:59
346,999,2017-07-31 06:44:47
840,12,2010-03-24 02:04:09
461,764,2013-08-31 15:32:40
373,289,2017-02-23 07:29:59
910,507,2010-02-19 22:25:38
993,993,2013-06-28 19:06:13
385,381,2016-04-25 07:54:02
645,881,2016-01-15 14:19:04
744,208,2015-11-09 09:16:01
820,886,2017-02-04 09:27:15
784,876,2010-11-11 23:19:21
608,528,2012-11-13 05:10:44
635,639,2010-10-07 17:11:43
300,722,2013-02-05 16:15:11
912,607,2012-05-03 12:19:44
868,156,2017-05-23 22:22:54
860,172,2010-05-13 22:25:23
128,864,2013-04-18 08:25:07
691,298,2014-08-23 21:07:43
195,920,2012-11-08 06:34:59
179,463,2016-04-15 15:51:12
962,813,2017-01-09 03:54:49
568,181,2013-01-13 21:29:14
588,72,2012-05-11 14:07:55
71,846,2015-02-21 05:46:25
619,269,2012-11-30 20:07:59
994,433,2011-04-10 16:45:30
198,57,2010-04-28 21:30:02
934,170,2015-02-12 09:59:54
403,536,2015-07-31 11:34:21
809,642,2015-04-09 05:48:53
528,768,2017-04-01 07:56:58
774,650,2013-12-19 04:46:25
327,780,2015-03-05 20:26:48
424,673,2010-10-02 01:11:40
236,577,2014-08-05 19:06:08
824,850,2014-12-11 06:33:34
749,730,2011-09-30 18:33:04
399,531,2011-06-20 04:05:06
622,152,2012-02-14 14:44:42
210,487,2013-05-06 01:29:46
690,437,2012-11-22 21:05:26
763,516,2013-12-30 16:25:46
374,231,2017-01-19 05:31:36
623,22,2017-07-19 10:42:01
538,52,2013-12-05 13:00:21
554,364,2016-09-21 21:43:41
755,972,2011-08-12 20:36:07
785,528,2017-03-10 07:26:11
894,360,2015-04-08 02:27:28
356,681,2017-03-19 00:07:55
225,106,2013-06-18 09:36:49
346,239,2014-01-07 20:16:08
139,334,2017-02-25 13:40:38
474,513,2016-03-30 10:58:38
595,958,2016-06-07 10:32:00
769,861,2016-03-13 10:54:54
994,18,2017-05-31 18:57:45
73,311,2011-08-24 08:23:02
184,787,2010-10-03 07:22:09
634,937,2014-01-31 23:29:53
959,165,2017-06-27 23:36:11
110,295,2014-12-21 06:59:49
128,942,2010-11-14 22:30:28
978,191,2017-12-18 02:16:44
776,775,2016-01-05 21:52:11
592,241,2016-05-28 20:12:48
655,368,2013-10-26 15:45:01
43,751,2010-11-27 02:31:18
715,504,2012-07-01 02:11:50
529,511,2017-09-20 10:35:34
715,63,2015-07-06 10:30:22
465,721,2010-01-26 08:28:19
105,965,2013-03-25 00:52:10
726,882,2012-11-19 06:20:22
634,269,2016-09-28 15:33:41
13,587,2017-03-08 21:14:46
38,69,2017-04-18 06:57:44
894,318,2010-08-03 04:51:58
733,229,2011-05-20 17:29:53
811,229,2012-11-17 21:15:29
745,184,2014-03-16 08:16:58
942,904,2012-09-30 07:03:52
685,138,2012-02-13 02:29:41
43,838,2010-01-19 02:36:52
478,730,2011-08-17 23:39:18
142,392,2015-09-11 15:34:30
186,687,2011-08-06 12:24:51
853,622,2010-03-24 05:24:40
991,879,2013-05-13 13:03:09
146,234,2016-02-08 18:24:46
690,329,2011-02-16 22:29:35
729,16,2017-06-12 18:48:42
104,116,2011-12-10 13:00:39
732,305,2012-06-02 16:04:18
822,983,2011-06-30 09:57:02
966,18,2017-09-29 22:50:19
385,620,2011-04-26 07:05:45
895,745,2015-07-18 09:44:04
857,665,2017-01-23 23:31:22
502,171,2012-10-29 23:32:54
758,392,2012-07-05 12:14:10
350,216,2011-09-03 13:15:15
758,799,2014-08-25 08:13:17
156,802,2016-12-30 08:27:21
83,276,2010-01-22 15:44:32
703,207,2017-04-10 11:41:21
657,914,2011-06-07 00:36:14
104,349,2011-03-07 22:35:45
871,574,2017-10-23 07:00:31
156,359,2010-10-28 13:05:06
385,375,2010-12-11 06:10:19
985,735,2017-05-20 17:14:40
625,662,2016-07-18 07:26:58
80,422,2014-04-09 20:28:02
997,960,2016-12-25 22:57:49
982,355,2017-04-05 02:02:00
383,876,2015-03-24 15:55:44
893,120,2011-08-06 17:15:48
779,802,2015-02-18 16:57:57
479,910,2011-02-03 05:26:28
265,289,2015-11-13 10:10:25
475,763,2011-01-06 18:39:16
156,134,2013-02-10 05:20:48
994,505,2017-03-02 02:14:20
378,694,2015-02-01 01:26:35
678,941,2017-11-30 00:51:42
341,94,2014-03-10 20:26:49
333,628,2014-10-25 18:40:19
189,251,2012-07-01 04:23:04
208,758,2011-03-14 17:34:40
531,455,2014-01-22 23:55:04
553,303,2016-11-19 08:46:10
711,917,2014-08-14 05:11:27
255,946,2015-04-28 08:29:30
65,120,2017-06-17 01:04:04
834,369,2015-06-21 18:18:59
967,577,2011-09-06 19:28:50
48,230,2017-01-16 21:34:22
575,604,2011-09-10 20:16:20
329,502,2015-02-21 23:09:56
390,17,2014-07-11 03:21:33
750,279,2016-06-13 07:30:05
901,870,2015-11-24 11:05:13
990,924,2013-03-20 00:57:39
204,331,2014-08-04 15:37:03
753,13,2015-10-16 05:05:03
934,199,2014-09-21 07:16:10
868,399,2015-10-13 09:56:45
897,832,2014-11-29 13:55:00
635,539,2012-09-06 19:29:33
15,275,2017-08-03 14:15:32
334,906,2012-03-09 16:57:03
611,63,2016-02-13 14:50:45
938,824,2013-02-04 20:44:19
231,679,2010-12-05 16:34:08
138,552,2015-11-23 22:47:56
308,897,2011-10-13 10:13:30
907,45,2017-09-29 16:21:10
203,269,2015-08-04 10:37:09
255,865,2012-06-20 13:05:47
515,517,2012-03-27 03:29:46
390,991,2016-10-09 23:29:48
337,275,2014-07-17 18:57:38
386,222,2011-09-30 22:51:28
236,658,2016-05-03 17:12:29
968,850,2012-03-31 03:10:26
97,687,2017-12-08 00:29:48
727,577,2010-06-24 04:31:06
745,746,2010-01-14 00:35:53
235,231,2014-10-05 10:51:28
460,737,2015-03-07 05:46:52
498,446,2016-12-12 21:47:27
284,18,2012-08-16 03:04:25
235,95,2017-08-13 00:50:55
237,74,2011-10-16 16:11:35
787,19,2013-09-01 21:24:21
668,396,2012-07-01 02:47:50
358,150,2012-11-26 05:28:11
82,484,2017-08-06 19:18:22
949,262,2017-09-14 17:42:11
965,60,2014-12-31 03:08:27
385,28,2017-01-07 03:43:53
127,774,2014-05-31 06:17:59
733,315,2011-05-21 17:13:38
399,260,2013-01-01 20:49:59
316,215,2013-02-11 17:04:43
794,358,2014-02-22 07:06:04
667,27,2010-12-29 19:08:31
5,914,2016-09-18 00:23:35
411,661,2014-12-19 16:27:43
761,292,2015-04-20 02:38:28
405,720,2013-10-15 04:24:58
297,365,2013-11-05 02:24:15
887,612,2015-12-26 06:31:22
514,646,2010-08-07 17:18:34
799,722,2011-03-03 23:10:51
842,17,2015-02-22 08:17:29
654,606,2017-06-19 19:55:02
346,73,2012-11-23 00:45:03
264,374,2010-08-22 12:30:05
126,81,2017-05-31 22:56:07
194,982,2013-10-22 15:36:51
303,872,2013-07-17 06:56:51
304,575,2012-03-14 22:28:49
16,663,2017-11-01 03:42:33
222,524,2012-01-02 05:11:08
202,903,2016-09-24 17:52:47
294,970,2013-10-29 11:06:20
934,983,2012-12-15 19:30:56
120,16,2016-07-27 13:42:52
328,808,2011-01-08 12:37:15
49,933,2013-11-21 03:09:23
749,574,2010-10-24 10:09:14
296,127,2016-06-28 08:23:16
201,270,2012-04-07 09:53:29
566,373,2014-09-16 09:27:50
877,587,2014-02-14 00:33:16
89,678,2015-05-28 05:32:04
271,878,2013-02-24 23:14:19
788,19,2016-02-20 03:10:35
950,855,2013-11-08 07:00:05
544,309,2014-05-23 18:58:58
272,824,2013-03-28 08:06:45
189,912,2014-07-21 10:31:27
55,351,2015-11-24 09:29:08
122,820,2013-06-23 01:25:10
660,958,2010-09-27 02:11:26
96,414,2010-01-17 12:11:19
869,651,2014-11-23 06:39:15
836,711,2016-02-09 19:51:38
286,32,2014-11-04 19:57:08
575,844,2014-11-29 01:30:47
281,86,2012-08-12 04:39:56
357,756,2014-01-29 19:46:27
748,123,2015-04-14 06:50:39
418,815,2012-12-23 01:12:02
140,610,2012-06-12 15:02:41
371,310,2013-06-21 21:26:14
156,886,2017-08-24 21:43:35
318,398,2016-12-02 22:00:48
154,311,2012-08-25 11:53:10
544,337,2011-02-17 15:58:25
963,8,2011-06-15 11:02:53
2,289,2014-08-12 11:12:24
484,806,2013-07-11 07:17:13
886,651,2015-08-16 14:47:43
634,321,2012-05-26 21:41:23
342,606,2015-08-29 03:31:22
604,110,2014-06-04 19:59:39
704,372,2016-02-24 01:20:31
541,625,2010-01-07 05:47:26
995,793,2012-07-12 11:03:28
55,935,2012-07-04 19:24:18
912,366,2017-10-08 21:10:27
573,807,2015-10-01 13:16:48
492,309,2014-07-28 18:37:32
812,177,2013-03-22 19:45:56
152,198,2015-12-03 20:50:14
14,249,2014-12-04 03:11:14
576,718,2015-05-18 09:53:05
530,506,2014-03-27 08:21:37
400,603,2013-11-14 21:55:50
704,771,2017-05-23 12:13:05
301,438,2010-12-12 03:57:35
9,784,2017-12-07 02:28:49
923,536,2016-03-12 12:38:47
221,975,2014-08-15 17:17:08
539,61,2010-01-19 15:35:54
92,370,2015-11-04 11:11:33
837,124,2011-02-26 10:17:19
843,742,2010-12-22 22:00:03
140,23,2016-10-12 08:59:19
832,74,2013-07-11 02:22:02
500,941,2015-05-30 18:32:05
776,455,2017-01-08 09:21:19
907,620,2014-07-29 00:58:09
661,384,2010-12-31 11:26:10
958,941,2014-06-28 20:30:48
919,181,2010-10-24 16:59:52
720,460,2015-12-09 04:54:27
367,431,2016-04-20 07:33:31
29,566,2014-11-01 10:37:04
583,908,2015-08-13 10:09:12
168,403,2015-08-06 01:47:02
61,413,2012-03-20 04:38:58
44,194,2012-09-27 17:49:55
912,527,2017-01-17 01:52:36
834,637,2017-05-03 21:21:30
134,286,2012-02-16 10:48:40
809,523,2010-11-23 05:33:47
720,917,2015-09-01 17:17:18
690,81,2017-08-07 19:26:22
983,825,2015-06-26 23:03:35
999,941,2013-01-06 09:01:08
200,530,2017-02-15 19:27:35
341,584,2013-02-03 00:05:50
184,473,2015-11-21 21:31:18
142,864,2016-06-20 09:41:18
607,160,2017-09-29 16:53:31
868,711,2015-02-22 02:31:38
605,711,2011-06-11 01:35:36
247,948,2010-02-06 04:33:15
577,486,2017-12-19 19:42:17
283,440,2016-05-06 02:15:12
977,867,2017-05-24 02:02:22
561,571,2011-05-26 20:54:11
491,126,2015-11-15 07:30:22
941,743,2012-09-28 03:20:39
101,150,2014-07-11 16:11:58
520,686,2016-11-14 10:34:25
762,263,2016-06-06 01:39:26
750,852,2012-03-10 20:29:36
381,983,2012-06-04 16:57:00
82,178,2016-09-11 05:28:55
243,21,2017-07-09 12:38:26
587,338,2013-10-12 09:06:27
825,846,2016-04-02 13:39:25
534,317,2012-04-28 16:04:07
231,648,2015-02-28 08:13:55
707,990,2016-10-03 07:39:13
874,42,2010-02-24 08:25:38
832,383,2011-06-15 16:46:31
783,83,2012-07-07 16:27:47
236,181,2013-01-27 23:11:38
817,957,2017-04-13 10:10:06
977,708,2014-06-29 13:26:28
691,592,2010-12-28 07:43:38
331,29,2015-10-25 13:54:25
434,5,2017-08-11 12:34:44
447,15,2011-05-15 10:47:04
322,212,2015-12-27 20:06:16
636,648,2012-05-31 10:21:41
114,183,2011-01-28 02:51:16
355,768,2011-05-11 03:42:00
289,241,2016-06-08 01:21:37
786,87,2016-11-03 03:12:13
867,827,2016-10-04 02:28:13
452,433,2011-09-11 23:43:14
526,631,2012-11-16 19:48:07
134,126,2015-02-01 10:34:04
849,786,2013-10-26 10:25:52
50,598,2011-02-19 08:05:39
529,995,2012-05-05 06:50:49
16,367,2012-05-19 08:45:32
62,96,2014-07-21 11:11:28
360,471,2013-04-15 09:02:01
527,880,2011-10-19 02:02:04
523,15,2013-08-24 02:08:02
631,762,2010-02-19 20:21:22
596,361,2016-01-30 19:52:59
287,928,2015-02-06 02:11:41
458,799,2014-09-13 03:49:38
337,825,2011-02-24 15:52:12
431,620,2012-07-14 06:28:52
423,960,2014-06-13 11:43:50
356,165,2011-03-25 16:13:37
284,590,2014-10-09 09:19:02
467,419,2013-09-06 08:32:01
610,947,2016-10-07 21:08:59
844,723,2015-11-25 01:40:22
127,787,2015-06-15 07:31:20
891,275,2014-11-30 09:29:19
126,396,2010-02-28 15:52:08
83,718,2017-12-07 16:32:27
519,654,2013-03-03 12:14:29
242,279,2011-06-26 19:48:35
214,376,2015-04-13 13:22:20
794,295,2011-10-13 10:03:57
858,761,2017-06-03 09:18:25
937,140,2013-05-24 08:24:43
499,431,2016-11-12 02:52:30
781,483,2016-12-09 11:24:17
303,884,2013-11-05 09:47:47
370,341,2011-04-12 10:51:08
126,400,2016-08-22 13:05:37
659,740,2017-05-19 09:20:42
51,220,2012-01-30 12:27:07
396,429,2015-10-04 03:28:29
104,167,2012-11-01 09:12:19
404,715,2017-10-01 05:39:48
829,207,2010-03-20 09:31:57
999,514,2012-02-08 00:16:47
191,99,2011-10-11 02:03:35
145,549,2010-02-21 16:24:37
592,384,2016-03-23 02:32:21
307,431,2013-04-30 13:29:37
176,98,2010-03-06 14:19:19
986,630,2011-02-22 14:08:44
855,454,2010-06-24 05:50:54
450,957,2010-11-19 18:44:52
468,835,2011-10-17 19:21:42
714,855,2014-01-09 09:05:24
981,250,2013-01-16 05:55:06
148,921,2010-08-10 08:03:08
54,753,2010-02-07 21:52:45
573,769,2017-07-07 18:04:17
498,603,2011-12-09 04:24:10
226,730,2015-02-28 15:20:32
250,474,2015-02-18 23:32:39
918,508,2017-08-02 18:44:04
945,577,2013-03-27 08:35:53
842,265,2012-02-26 07:56:45
134,129,2013-11-10 22:40:47
253,238,2013-05-26 01:42:27
188,736,2014-09-25 22:42:54
730,717,2010-02-27 10:39:42
644,115,2016-10-13 06:47:48
731,251,2014-02-07 20:44:07
285,34,2011-05-19 23:53:38
793,304,2017-04-07 08:54:20
657,392,2010-02-22 14:21:31
925,941,2017-10-22 23:50:32
928,199,2011-11-23 11:31:58
526,764,2013-07-26 19:28:41
651,296,2012-01-15 09:49:35
153,831,2010-02-13 13:46:45
82,718,2011-07-06 20:57:37
158,312,2013-03-25 02:33:27
918,841,2014-11-28 13:49:19
795,260,2016-03-02 01:45:47
826,161,2012-10-16 01:18:34
485,811,2013-05-02 18:41:45
754,754,2012-06-18 18:17:25
638,386,2016-05-17 07:31:37
580,336,2013-05-29 09:03:12
844,237,2011-02-03 08:00:09
107,487,2017-04-09 21:07:41
368,177,2014-05-04 03:10:41
175,574,2017-10-30 17:21:03
813,919,2010-03-07 19:34:16
434,52,2010-02-05 03:06:42
968,648,2014-09-02 23:23:58
218,244,2010-09-10 05:00:59
543,993,2011-06-27 01:05:56
614,581,2016-05-06 09:54:32
428,586,2017-11-04 06:34:14
908,963,2016-01-13 11:02:29
230,430,2013-08-30 03:29:02
852,567,2012-03-31 00:19:20
221,722,2011-12-22 13:37:01
434,577,2013-03-26 21:15:52
507,668,2013-11-04 20:17:08
427,628,2012-10-25 08:25:01
457,659,2013-05-18 05:53:28
239,648,2011-07-08 08:21:04
993,649,2017-12-16 17:45:32
596,127,2014-08-04 19:07:30
216,985,2011-04-04 05:04:31
791,262,2015-12-11 15:32:30
728,530,2016-02-07 12:31:59
771,19,2017-01-23 13:28:41
516,380,2016-05-05 20:43:36
618,349,2016-09-23 14:01:23
779,652,2017-01-17 00:21:55
969,615,2015-01-02 19:05:14
665,673,2016-03-20 09:21:14
911,116,2012-06-28 14:52:29
443,138,2014-11-23 08:38:47
341,39,2011-02-02 02:26:25
444,356,2012-08-05 18:36:24
694,878,2016-03-10 21:18:26
159,351,2010-06-06 07:30:43
376,174,2014-12-26 06:35:33
620,340,2012-01-28 07:32:25
762,93,2012-03-07 09:12:52
975,283,2015-04-07 10:06:28
681,115,2017-10-21 09:22:19
119,567,2016-12-17 11:31:29
944,111,2010-04-13 11:10:16
50,649,2012-02-23 21:56:11
200,595,2010-09-19 04:29:38
585,771,2017-04-13 12:04:41
385,951,2017-11-24 19:25:34
646,911,2011-11-05 03:03:03
149,754,2015-01-12 16:42:02
164,643,2015-02-07 18:41:03
4,483,2015-06-27 00:31:38
136,253,2015-08-24 14:32:44
539,152,2010-05-30 09:53:57
128,188,2015-09-04 22:58:35
78,274,2013-05-21 17:40:20
432,324,2010-07-23 21:49:40
302,320,2015-09-24 02:35:45
76,234,2017-02-21 15:18:29
164,287,2017-02-12 17:01:00
30,342,2013-11-17 19:00:44
791,951,2012-06-26 21:29:32
90,158,2016-03-22 04:36:09
445,39,2016-07-02 04:56:32
726,751,2017-03-30 21:25:41
30,134,2011-10-19 12:08:58
282,193,2011-04-12 08:14:39
586,943,2013-11-14 06:26:19
271,224,2012-02-01 09:22:35
831,332,2011-07-25 03:29:00
516,330,2017-08-20 16:03:38
884,0,2012-12-13 08:11:45
477,238,2011-02-26 12:43:40
402,159,2015-03-25 02:11:12
283,600,2017-08-28 00:00:52
28,381,2013-08-14 11:09:41
447,977,2013-01-24 03:35:57
259,552,2017-07-08 06:35:02
682,964,2014-04-01 08:30:39
17,325,2010-02-28 17:03:50
656,285,2011-10-06 01:09:53
